ID,Player,Team,ESPN POS,ESPN MVPOS,YAHOO POS,YAHOO MVPOS,Rank,PA,AB,R,HR,RBI,SB,AVG,OBP,H,H+BB+HBP,IP,W,L,ERA,WHIP,K,SV,ER,H+BB,Blurb
TBD4,Hyun-Jin Ryu,LAD,SP,SP,SP,SP,111,,,,,,,,,,,161,14,10,3.55,1.14,165,,63.564525,183.71043,"Here's what I said about Ryu when he came stateside, ""The South Korean phenom signed with the Dodgers.  That's the South Korean phenom NOT known for riding imaginary horses.  Shoot, maybe the Gangnam Style guy signed with the Dodgers too.  Or make that Psy-igned.  That gives the Dodgers Kershaw, Greinke, Beckett, Billingsley, Lilly, Capuano, Harang and Ryu.  I'm guessing the Dodgers know Bills won't be available due to an elbow injury.  Though, they could just Isiah make some new Bills.  And Kershaw could have hip problems.  In South Korea, Ryu had a 2.80 ERA over 7 seasons.  Scouts have said he's probably an MLB draft first round talent.  Ryu serious?  Yes, I am.  He's 25 years old and should be entering his prime.  He throws a 90 MPH fastball with a slow curve, tight slider and an excellent changeup, according to sources familiar with him.  Ryu familiar?  I'm not, no.  Bob Engle, the Dodgers international scout, compared him to David Wells.  I totally believe that was meant as a compliment.  Ryu doesn't look like he's missed many feedings of kimchi.  He's a chunky-physique'd, control-minded lefty like Wells was.  Because of his park and his ability to command his pitches, I'm gonna say he'll beat Darvish's first year in the bigs for ratios, but come well short of him for Ks.""  And that's me quoting me!  "
4424,Jon Niese,NYN,SP,SP,SP,SP,112,,,,,,,,,,,178,13,8,3.39,1.14,164,,66.8927682,202.4542188,"Has anyone else noticed that after Jonathon Niese had his nose job, he also shortened his name to Jon?  If he has a bris, he's gonna start going by J. Niese.  I wonder if Dickie Thon named any of his kids Jona.  Last year, Niese had a 3.40 ERA and a 7.33 K-rate.  In 2011, he had a 3.28 xFIP and a 7.89 K-rate, so last year's ERA wasn't out of nowhere.  He doesn't have overpowering stuff (90-ish MPH fastball), but he keeps the ball down (around the same as Cueto), and he's in a solid ballpark.  In the 1st half last year, he had a 3.74 ERA, 1.26 WHIP and a 3.04 ERA, 1.11 WHIP after the break.  His BABIP and K-rate was nearly identical between the two halfs.  Walks were the difference.  In May, his mechanics were off like the one effin' day your car breaks down.  His walk rate in May was 5.46, which led to a 6.07 ERA.  Easily his worst month.  Niese is going to be the Mets ace.  He's not going to strikeout 200, so he's not in the top 20, but he will provide ratio help barring any unfortunate luck."
9346,Brandon Morrow,TOR,SP,SP,SP,SP,113,,,,,,,,,,,166,16,7,3.2,1.14,205,,58.93467429,188.9592994,"Here's a recurring dream I have:  Brandon Morrow is sitting on my fantasy team (I let my guys sit) and he has the pre-2012 Ks.  The 10+ K-rate that we all loved.  But he also has the 2012 walk rate.  The under-3 walk rate that helped him to an under 3 ERA last year.  He throws 200 innings for the first time in his career and wins the Cy Young with 22 wins.  Playing the part of Morrow in my dream is Richard Mulligan from Empty Nest.  Up until a young Richard Mulligan playing Morrow, that all could happen.  Not simply because Mulligan is dead, but <a href=""http://razzball.com/wp-content/uploads/2013/01/Brandon-Morrow.jpg"">this guy</a> should be playing Morrow.  We need to start selling Razzball solid gold shirts."
2103,Josh Willingham,MIN,OF,OF,OF,OF,114,570,486.1767363,78,29,89,3,0.257,0.351,125,200,,,,,,,,,,"What can I say about Willingham that hasn't been said before?  He has four superfluous nipples.  I could say that.  I could also say that whenever he took off his shirt in the high school gym locker room, they called him Milkingham.  Of course, I'm not sure if any of that is accurate, but I could say it."
1677,Shane Victorino,BOS,OF,OF,OF,OF,115,573,513.0742104,92,14,66,29,0.272,0.343,140,197,,,,,,,,,,"Here's what I said this offseason, ""Reached a deal with the Red Sox, so they didn't have to go to battle with Daniel Nava in right field.  You know what they call Daniel's sister?  Nava-ho.  Hey, blame her promiscuousness.  Great landing spot for Victorino's fantasy value.  In 18 plate appearances in Fenway, he has a .143 average, but that's the small sample size talking, as I said in my college production of the_Puppetry of the Penis.  I could see Victorino slapping balls against the wall all day long, as I said in the same production.  With Fenway boosting his BABIP and him returning to his pre-Dodger Stadium power, he could be good for a return to 15/30/.270.""  And that's me quoting me!"
4054,Emilio Bonifacio,TOR,OF,"2B,OF",OF,2B,116,259,230.5079367,79,3,49,42,0.263,0.321,61,83,,,,,,,,,,"Right now, Bonifacio is either batting 2nd or 9th.  Will depend on how Melky does, or how much better his website design skills have become.  So where Emilio will be batting in the lineup will be something to keep a close eye in the spring.  Not a closed eye.  Hello, open your eyes!  Ugh, forget it."
393,Victor Martinez,DET,C,C,C,C,117,453,408.3750032,82,15,105,,0.307,0.351,125,159,,,,,,,,,,"I'm surprised by the general consensus I've seen with drafting Victor Martinez.  So, surprised I almost wrote a sleeper post for him, but what a snoozefest that would be.  Also, I was so surprised about his average draft position that I looked at his fielding statistics twice to make sure he has catcher eligibility.  He does.  Damn, I just looked a third time.  I also looked at his most recent news to make sure I didn't miss something about him not being ready for 2013.  He'll be ready.  The last season he played, he was the number one catcher for fantasy.  He's 34 years old now and coming off a lost season.  That's not great, but he'll also be DH'ing this year.  All he has to do is hit, which he's done every season since 2004.  I have a strong feeling I'm going to be owning V-Mart this year."
1849,Rickie Weeks,MIL,2B,2B,2B,2B,118,596,521.1316494,89,20,59,12,0.254,0.333,132,199,,,,,,,,,,"Sure, Weeks could go 20/20 with a .270 average.  And I could walk on the moon, if I were standing on the moon.  What's your point?  Weeks was hitting .199 through the All-Star Break.  His BABIP was .267 through the ASB, and while that is low, it's not that low for him.  His <a href=""http://razzball.com/playerrater-babipvavg/"">expected average</a> for the year was .260.  He had the highest strikeout rate of his career, and he's still injury-prone.  I'm not sure I'm going to be able to draft Weeks with where I'm ranking him, but for the first time in his career his value and his ADP are about equal, so I could own him."
9776,Jason Kipnis,CLE,2B,2B,2B,2B,119,685,613.4008065,78,15,72,15,0.251,0.325,154,223,,,,,,,,,,"Nothing about his 2012 season made sense and because of that I won't be owning him in 2013.  I will wait to see him do it again on someone else's team.  His 31 steals last year took the ceiling off his previous top steal season (12), built an attic above it, then removed the attic ceiling and made a sun roof.  Last preseason, I said he could get 14 homers.  He ended the season with 14 homers.  Only thing is he hit 11 homers in the 1st half.  His 2nd half was miserable.  If he has a 1st half this year like his 2nd half last year (3 homers, .233 average, 11 steals), you're gonna murder someone.  That's illegal, unless you're a celebrity."
9785,Kyle Seager,SEA,3B,"2B,3B",3B,2B,120,557,508.7581609,69,18,85,11,0.264,0.314,134,175,,,,,,,,,,He looks like a rich man's Neil Walker.  A rich man's Walker?  That makes him Kyle Scooter.  
1679,Chase Utley,PHI,2B,2B,2B,2B,121,484,415.0462794,68,14,74,10,0.267,0.359,111,174,,,,,,,,,,"This is a new tier.  This tier goes from here until Scutaro.  I call this tier, ""They've all been good in the past.  Are you drafting a fantasy classic league?""  All of the guys in this tier are capable of a resurgence -- a <a href=""http://razzball.com/fantasy-baseball-terms/#Zombino"">Zombino</a> year.  I suppose to be completely accurate Neil Walker and Marco Scutaro weren't bad last year, but that's what makes them even worse.  They weren't bad and they are in this tier of has-beens.  Utley should be solid if he stays healthy.  Sorry, I tried to keep a straight face when I said that.  It's not like his injuries are the kind to linger.  Again, sorry, I did my best.  Utley will be lucky to play 120 games.  In shallower leagues where you can replace him off waivers when he's out 5-7 days or 15-40 days, he's a bit more valuable."
3442,Dan Uggla,ATL,2B,2B,2B,2B,122,536,462.4278905,82,26,88,3,0.227,0.335,105,179,,,,,,,,,,"Unlike Utley, for the last few years you were hoping Uggla got hurt just so you can justify dropping him.  Uggla seems so much younger because of all the Affliction and Ed Hardy clothing he wears -- I mean, no one over the age of 15 would wear any of that, right? -- he'll be 33 years old for the start of the season and a huge turnaround from his career slide doesn't look like it's on the horizon.  The 19 homers from last year does seem to be an anomaly with all of his fly balls.  BTW, if I owned an underwear company, I'd call it, Fly Balls.  The commercial, ""My rate of four-baggers to Fly Balls is excellent."" "
3312,Martin Prado,ATL,"3B,OF","2B,SS,3B,OF",3B,SS,123,670,608.6337198,86,12,68,12,0.298,0.339,181,227,,,,,,,,,,"If you've read Razzball for an Urbandictionary minute, you know I've never been a fan of Prado.  It's pradoly because I've never been a fan of counting on counting stats (almost tongue twister!).  Last year's 17 steals look like the anomaly, and I'm not paying for anomalies.  I mean, where would one even buy an anomaly?   And his trade to the Diamondbacks does nothing for his numbers.  He will now replace Justin Upton's Bobblehead Day with a Prado Bobblehead.  It's good to be a Diamondbacks fan!"
1101,Ichiro Suzuki,NYA,OF,OF,OF,OF,124,592,554.5844339,88,12,62,22,0.289,0.323,160,191,,,,,,,,,,"On one hand, I think the entire Yankee team can collapse under old age.  On the other hand, I think everyone on the Yankees can collapse under old age, and Ichiro can still have a good year.  On a third hand that is actually Genesis's Invisible Touch album cover, maybe Ichiro stays healthy and still doesn't do much.  I tend to trust my second hand.  It's been with me for as long as I can remember."
6387,Michael Bourn,FA,OF,OF,OF,OF,125,698,624.0220064,97,3,49,40,0.269,0.333,168,232,,,,,,,,,,"His nine homers last year are make believe.  Anyone actually see any of his homers?  You don't count, sorry.  Anyone else?  See?  No one saw them.  They don't exist.  He hit 5 homers in one month, when he was obviously hitting from the 2nd base bag, then four over the course of the rest of the season.  I'd hope for five homers from him for the year and expect two.  Of course, steals are there in bucketloads.  SAGNOF!"
731,Torii Hunter,DET,OF,OF,OF,OF,126,567,509.8686503,87,20,78,8,0.260,0.333,133,189,,,,,,,,,,"When he signed with the Tigers, I didn't write about him.  What's up with that, yo?  I'm not sure. His homers went into the dumper last year (16) due to a huge drop off in fly balls (2011 FB rate 33.3% to 25.4 last year).  You didn't really see much of a fall off on the bottom line because his line drive rate went up a tick and his BABIP was ridiculous.  Basically, every grounder went through.  At one point, he could've hit a slow roller to the 2nd baseman and have it caught by a squirrel and said squirrel would run around with the ball until Torii was safe at first.  Looking for a veteran that could completely disappoint?  Look no further._"
6265,Andre Ethier,LAD,OF,OF,OF,OF,127,642,570.8827394,83,23,87,3,0.285,0.347,163,223,,,,,,,,,,"Don't worry, this tier ends soon.  I promise._"
5930,Nick Markakis,BAL,OF,OF,OF,OF,128,580,518.0140791,82,17,85,5,0.293,0.359,152,208,,,,,,,,,,"Has had a bunch of seasons when he's more like Nick Morecaca.  Am I right?  Or am I right-right?  Right-right-right?!  You ask yourself, what does Markakis have to do to finally move down the preseason rankings?  Good question, you.  The O's have to move him out of the heart of the lineup.  To make that happen, write a letter to the Orioles' front office.  As long as he's in there, he'll get counting stats."
3892,Josh Reddick,OAK,OF,OF,OF,OF,129,653,596.5262612,83,27,90,7,0.255,0.298,152,195,,,,,,,,,,"This is a new tier.  This tier goes from here until the top 60 outfielders for 2013 fantasy baseball.  I call this tier, ""Take last year at worst, get more than last year at best.""  There's some hope in this tier for upside.  Hope for upside is a good thing, maybe the best of things, and no good thing ever dies.  I will be hoping that this familiar fantasy baseball axiom finds you, and finds you well.  Reddick looks like the crazy-nippled Milkingham with a handful of steals and a worse average.  Reddick only hit 14% of fly balls for homers, which isn't a huge number for a 32 homer guy.  That's because he didn't hit anything besides fly balls.  He was second in the majors for fly ball rate and hit a large number of infield flies.  Gonna make it hard for him to hit a dignified average (or a decent average if you don't overuse a thesaurus).  There's a chance he hits a few more line drives like in 2011 when he hit .280.  As Jeff Buckley would've said, ""Upside... Halleluiah... Upside... Halleluiah... Upside... Halleluiah..."""
